2025-06-30 03:20:13,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 2697199616, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6251020288, 'system_cpu_percent': 0.0, 'net_bytes_sent_delta': 0, 'net_bytes_recv_delta': 0}"
2025-06-30 03:20:16,windowCreated,"{'type': 'windowCreated', 'windowId': 1426749919, 'focused': False, 'state': 'normal', 'timestamp': 1751235616121}"
2025-06-30 03:20:16,tabCreated,"{'type': 'tabCreated', 'tabId': 1426749920, 'url': 'unknown', 'windowId': 1426749919, 'timestamp': 1751235616121}"
2025-06-30 03:20:16,tabSwitched,"{'type': 'tabSwitched', 'fromTab': None, 'toTab': 1426749920, 'timestamp': 1751235616121}"
2025-06-30 03:20:16,tabHighlighted,"{'type': 'tabHighlighted', 'windowId': 1426749919, 'tabIds': [1426749920], 'timestamp': 1751235616122}"
2025-06-30 03:20:16,windowFocused,"{'type': 'windowFocused', 'windowId': 1426749919, 'timestamp': 1751235616122}"
2025-06-30 03:20:16,tabUpdated,"{'type': 'tabUpdated', 'tabId': 1426749920, 'url': 'chrome://newtab/', 'windowId': 1426749919, 'timestamp': 1751235616127}"
2025-06-30 03:20:16,tabCreated,"{'type': 'tabCreated', 'tabId': 1426749921, 'url': 'unknown', 'windowId': 1426749919, 'timestamp': 1751235616636}"
2025-06-30 03:20:16,tabUpdated,"{'type': 'tabUpdated', 'tabId': 1426749921, 'url': 'https://app.skipper.co/', 'windowId': 1426749919, 'timestamp': 1751235616644}"
2025-06-30 03:20:16,tabTitleChanged,"{'type': 'tabTitleChanged', 'tabId': 1426749921, 'title': 'Skipper', 'windowId': 1426749919, 'timestamp': 1751235616652}"
2025-06-30 03:20:23,tabRemoved,"{'type': 'tabRemoved', 'tabId': 1426749920, 'windowId': 1426749919, 'isWindowClosing': True, 'timestamp': 1751235623884}"
2025-06-30 03:20:23,tabRemoved,"{'type': 'tabRemoved', 'tabId': 1426749921, 'windowId': 1426749919, 'isWindowClosing': True, 'timestamp': 1751235623885}"
2025-06-30 03:20:23,windowFocused,"{'type': 'windowFocused', 'windowId': 1426749878, 'timestamp': 1751235623885}"
2025-06-30 03:20:23,windowRemoved,"{'type': 'windowRemoved', 'windowId': 1426749919, 'timestamp': 1751235623892}"
2025-06-30 03:20:25,tabDuration,"{'type': 'tabDuration', 'tabId': 1426749920, 'duration': 1348, 'timestamp': 1751235625233}"
2025-06-30 03:20:38,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 2, 'timestamp': 1751235638687}"
2025-06-30 03:20:43,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 2409398272, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6381862912, 'system_cpu_percent': 18.8, 'net_bytes_sent_delta': 142722, 'net_bytes_recv_delta': 279222}"
2025-06-30 03:20:54,windowFocused,"{'type': 'windowFocused', 'windowId': 1426749878, 'timestamp': 1751235654771}"
2025-06-30 03:21:08,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 2, 'timestamp': 1751235668687}"
2025-06-30 03:21:14,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 2244952064, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6336184320, 'system_cpu_percent': 6.7, 'net_bytes_sent_delta': 16134, 'net_bytes_recv_delta': 11316}"
2025-06-30 03:21:34,windowFocused,"{'type': 'windowFocused', 'windowId': 1426749878, 'timestamp': 1751235694811}"
2025-06-30 03:21:38,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 2, 'timestamp': 1751235698687}"
2025-06-30 03:21:42,tabUpdated,"{'type': 'tabUpdated', 'tabId': 1426749879, 'url': 'chrome://system/', 'windowId': 1426749878, 'timestamp': 1751235702221}"
2025-06-30 03:21:42,tabTitleChanged,"{'type': 'tabTitleChanged', 'tabId': 1426749879, 'title': 'About System', 'windowId': 1426749878, 'timestamp': 1751235702227}"
2025-06-30 03:21:44,resourceUsage,{'type': 'resourceUsage', 'chrome_memory_bytes': 2093187072, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6715244544, 'system_cpu_percent': 17.5, 'net_bytes_sent_delta': 96961, 'net_bytes_recv_delta': 124153}, 'chrome_memory_bytes': 2093187072, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6715244544, 'system_cpu_percent': 17.5, 'net_bytes_sent_delta': 96961, 'net_bytes_recv_delta': 124153}"
2025-06-30 03:22:08,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 2, 'timestamp': 1751235728688}"
2025-06-30 03:22:14,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 2070626304, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6781272064, 'system_cpu_percent': 9.3, 'net_bytes_sent_delta': 40819, 'net_bytes_recv_delta': 33289}"
2025-06-30 03:22:38,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 2, 'timestamp': 1751235758685}"
2025-06-30 03:22:44,resourceUsage,{'type': 'resourceUsage', 'chrome_memory_bytes': 1804861440, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6794887168, 'system_cpu_percent': 8.3, 'net_bytes_sent_delta': 18298, 'net_bytes_recv_delta': 75214}, 'chrome_memory_bytes': 1804861440, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6794887168, 'system_cpu_percent': 8.3, 'net_bytes_sent_delta': 18298, 'net_bytes_recv_delta': 75214}"
2025-06-30 03:23:08,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 2, 'timestamp': 1751235788687}"
2025-06-30 03:23:14,resourceUsage,{'type': 'resourceUsage', 'chrome_memory_bytes': 1822588928, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6782959616, 'system_cpu_percent': 8.4, 'net_bytes_sent_delta': 32680, 'net_bytes_recv_delta': 8476}, 'chrome_memory_bytes': 1822588928, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6782959616, 'system_cpu_percent': 8.4, 'net_bytes_sent_delta': 32680, 'net_bytes_recv_delta': 8476}"
2025-06-30 03:23:44,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 1715355648, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6899679232, 'system_cpu_percent': 9.8, 'net_bytes_sent_delta': 61318, 'net_bytes_recv_delta': 33080}"
2025-06-30 03:24:14,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 2008645632, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6943637504, 'system_cpu_percent': 6.8, 'net_bytes_sent_delta': 7093, 'net_bytes_recv_delta': 4634}"
2025-06-30 03:24:23,windowFocused,"{'type': 'windowFocused', 'windowId': 1426749878, 'timestamp': 1751235863032}"
